0.5582701020063768,2021-07-22 00:49:59.473978,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 64, 'optimizer': 'adam', 'lrAdam': 1e-05, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 71}
0.5526781616520716,2021-07-22 07:50:53.489873,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 82, 'optimizer': 'adam', 'lrAdam': 4.230669164152674e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 147}
0.5558767969951275,2021-07-22 07:52:11.655292,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 83, 'optimizer': 'adam', 'lrAdam': 3.471948113198378e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 163}
0.5598587796472341,2021-07-22 07:53:37.643771,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 101, 'optimizer': 'adam', 'lrAdam': 4.137769828251925e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 88}
0.5610914681876066,2021-07-22 07:54:26.730283,{'metrics_numOfLayers': 3, 'metrics_numOfOutput': 80, 'optimizer': 'adam', 'lrAdam': 3.842034868780723e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 103}
0.5552435859173468,2021-07-22 07:55:28.281479,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 99, 'optimizer': 'adam', 'lrAdam': 2.912784445786531e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 278}
0.556950678902823,2021-07-22 07:57:50.765637,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 74, 'optimizer': 'adam', 'lrAdam': 3.347181581982798e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 156}
0.5614702101511635,2021-07-22 07:59:13.191617,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 89, 'optimizer': 'adam', 'lrAdam': 2.718997200048219e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 138}
0.5567577334678366,2021-07-22 08:00:28.636851,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 86, 'optimizer': 'adam', 'lrAdam': 1.1460498521102972e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 395}
0.5580417513294176,2021-07-22 08:03:50.184010,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 87, 'optimizer': 'adam', 'lrAdam': 2.334770659599894e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 220}
0.5559358321043842,2021-07-22 08:05:44.185290,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 83, 'optimizer': 'adam', 'lrAdam': 3.181625810460837e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 169}
0.5576771540044355,2021-07-22 08:07:13.149866,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 95, 'optimizer': 'adam', 'lrAdam': 2.0320374208633277e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 194}
0.5542231457830857,2021-07-22 08:08:54.607546,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 80, 'optimizer': 'adam', 'lrAdam': 1.747972156523659e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 311}
0.5573998415829686,2021-07-22 08:11:33.945367,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 77, 'optimizer': 'adam', 'lrAdam': 3.674789137297408e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 140}
0.5543326323934055,2021-07-22 08:12:48.906919,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 80, 'optimizer': 'adam', 'lrAdam': 1.7335280045426366e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 447}
0.5585548881173411,2021-07-22 08:16:34.293636,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 80, 'optimizer': 'adam', 'lrAdam': 1.8013780196197592e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 290}
0.5617477232369912,2021-07-22 08:18:59.937600,{'metrics_numOfLayers': 3, 'metrics_numOfOutput': 78, 'optimizer': 'adam', 'lrAdam': 2.5584490222444614e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 103}
0.5559770828195072,2021-07-22 08:20:02.618860,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 81, 'optimizer': 'adam', 'lrAdam': 1.5505992948154323e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 733}
0.557686383984205,2021-07-22 08:26:08.562111,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 82, 'optimizer': 'adam', 'lrAdam': 1.6876721381257902e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 341}
0.554874577585893,2021-07-22 08:29:04.297774,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 84, 'optimizer': 'adam', 'lrAdam': 1.2836922070075702e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 444}
0.5592478347903338,2021-07-22 08:32:48.605086,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 75, 'optimizer': 'adam', 'lrAdam': 1.295821182357724e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 468}
0.5639364340189162,2021-07-22 08:36:45.647527,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 83, 'optimizer': 'adam', 'lrAdam': 1.928679305277674e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 208}
0.5572509034742058,2021-07-22 08:38:33.613799,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 79, 'optimizer': 'adam', 'lrAdam': 2.2479320092684663e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 267}
0.5569912595704647,2021-07-22 08:40:50.686135,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 85, 'optimizer': 'adam', 'lrAdam': 1.0816832509488994e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 558}
0.5564816970559672,2021-07-22 08:45:32.473970,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 103, 'optimizer': 'adam', 'lrAdam': 1.5966396292023233e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 255}
0.5575547743286168,2021-07-22 08:47:44.416181,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 76, 'optimizer': 'adam', 'lrAdam': 4.168982151024009e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 126}
0.5576473694251474,2021-07-22 08:48:52.525029,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 97, 'optimizer': 'adam', 'lrAdam': 1.7752635694243121e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 291}
0.559529322855987,2021-07-22 08:51:21.983090,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 92, 'optimizer': 'adam', 'lrAdam': 1.4685366980850789e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 367}
0.5589689780139039,2021-07-22 08:54:27.955837,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 87, 'optimizer': 'adam', 'lrAdam': 1.378071387996752e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 344}
0.5614615956342967,2021-07-22 08:57:22.702628,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 89, 'optimizer': 'adam', 'lrAdam': 1.168660970931135e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 434}
0.5522660308398668,2021-07-22 09:01:02.985270,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 81, 'optimizer': 'adam', 'lrAdam': 1.2791586715820845e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 379}
0.5561533259128474,2021-07-22 09:04:15.246624,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 80, 'optimizer': 'adam', 'lrAdam': 2.847501785892904e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 220}
0.5564202034279807,2021-07-22 09:06:09.887053,{'metrics_numOfLayers': 3, 'metrics_numOfOutput': 85, 'optimizer': 'adam', 'lrAdam': 1.2707947393999832e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 626}
0.5538722504319282,2021-07-22 09:11:58.144780,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 82, 'optimizer': 'adam', 'lrAdam': 1.0167880472436716e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 512}
0.5563755945788735,2021-07-22 09:16:22.476877,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 82, 'optimizer': 'adam', 'lrAdam': 1.0515479101861829e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 453}
0.5555226519876733,2021-07-22 09:20:17.145125,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 78, 'optimizer': 'adam', 'lrAdam': 1.0162304744226173e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 619}
0.5569383065551173,2021-07-22 09:25:26.539660,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 82, 'optimizer': 'adam', 'lrAdam': 1.1939861971975852e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 489}
0.5541114113032127,2021-07-22 09:29:32.214594,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 80, 'optimizer': 'adam', 'lrAdam': 1.0011044596447462e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 622}
0.5529598506448441,2021-07-22 09:34:43.700195,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 80, 'optimizer': 'adam', 'lrAdam': 1.0977592600123827e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 467}
0.5563615111629814,2021-07-22 09:38:45.516101,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 79, 'optimizer': 'adam', 'lrAdam': 1.0855949286173295e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 697}
0.5608609387603547,2021-07-22 09:44:34.018008,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 77, 'optimizer': 'adam', 'lrAdam': 1.017804493978067e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 538}
0.5550737845510453,2021-07-22 09:49:04.785962,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 74, 'optimizer': 'adam', 'lrAdam': 1.189519162276832e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 516}
0.5616885567485872,2021-07-22 09:53:25.689201,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 81, 'optimizer': 'adam', 'lrAdam': 1.130301092983236e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 420}
0.5565448490760165,2021-07-22 09:56:58.329659,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 79, 'optimizer': 'adam', 'lrAdam': 3.3855151639973797e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 193}
0.5563669384908787,2021-07-22 09:58:39.118706,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 71, 'optimizer': 'adam', 'lrAdam': 2.0069862904592863e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 267}
0.553874293432988,2021-07-22 10:00:56.812442,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 84, 'optimizer': 'adam', 'lrAdam': 1.0338476467744617e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 541}
0.5561835022924118,2021-07-22 10:05:35.214468,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 66, 'optimizer': 'adam', 'lrAdam': 1.0456726327281284e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 1678}
0.5564270707128219,2021-07-22 10:19:27.284464,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 83, 'optimizer': 'adam', 'lrAdam': 1.0954952720877134e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 620}
0.5564069678086415,2021-07-22 10:24:38.917237,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 81, 'optimizer': 'adam', 'lrAdam': 1.2929637947238385e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 529}
0.5547943864925278,2021-07-22 10:29:06.743559,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 86, 'optimizer': 'adam', 'lrAdam': 1.0007434794904237e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 571}
0.5534740190218329,2021-07-22 10:34:08.867366,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 85, 'optimizer': 'adam', 'lrAdam': 1.0053453727801734e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 628}
0.5599324365226409,2021-07-22 10:39:32.523956,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 86, 'optimizer': 'adam', 'lrAdam': 1.010925462031731e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 488}
0.555551339468104,2021-07-22 10:43:53.956375,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 84, 'optimizer': 'adam', 'lrAdam': 1.0044931223616758e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 528}
0.558314657944261,2021-07-22 10:48:35.350430,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 86, 'optimizer': 'adam', 'lrAdam': 1.0011233439122781e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 434}
0.560920757248894,2021-07-22 10:52:26.054086,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 88, 'optimizer': 'adam', 'lrAdam': 1.1782286522947914e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 439}
0.5612053031019711,2021-07-22 10:57:41.348546,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 83, 'optimizer': 'adam', 'lrAdam': 1.493348012003789e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 440}
0.557110224771389,2021-07-22 11:01:41.805437,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 85, 'optimizer': 'adam', 'lrAdam': 1.0095705513994762e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 434}
0.5564160437843916,2021-07-22 11:05:45.775836,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 101, 'optimizer': 'adam', 'lrAdam': 3.1410681849786696e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 135}
0.558808718203392,2021-07-22 11:07:12.209745,{'metrics_numOfLayers': 3, 'metrics_numOfOutput': 82, 'optimizer': 'adam', 'lrAdam': 2.431631373560206e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 172}
0.5551334345008824,2021-07-22 11:09:56.753683,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 80, 'optimizer': 'adam', 'lrAdam': 3.5831744339994067e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 173}
0.5542575907402968,2021-07-22 11:11:39.117449,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 87, 'optimizer': 'adam', 'lrAdam': 1.871893104760494e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 280}
0.5572811369414672,2021-07-22 11:14:13.346449,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 87, 'optimizer': 'adam', 'lrAdam': 2.0228731006114023e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 288}
0.5603178189829718,2021-07-22 11:16:43.856478,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 84, 'optimizer': 'adam', 'lrAdam': 2.1893999829981283e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 199}
0.5552309306757633,2021-07-22 11:18:29.830719,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 90, 'optimizer': 'adam', 'lrAdam': 1.8450981003560114e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 289}
0.5603185684387756,2021-07-22 11:21:12.397846,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 87, 'optimizer': 'adam', 'lrAdam': 1.6479127318942415e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 301}
0.5581545342978634,2021-07-22 11:23:41.602083,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 84, 'optimizer': 'adam', 'lrAdam': 1.9261558857423865e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 263}
0.5539265544674512,2021-07-22 11:25:54.541304,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 82, 'optimizer': 'adam', 'lrAdam': 1.3403991504736812e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 450}
0.5613597260688684,2021-07-22 11:29:34.235664,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 81, 'optimizer': 'adam', 'lrAdam': 1.324194493493434e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 318}
0.5608961467814833,2021-07-22 11:32:16.552431,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 85, 'optimizer': 'adam', 'lrAdam': 1.204765933618069e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 365}
0.5565983728853567,2021-07-22 11:35:20.289468,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 82, 'optimizer': 'adam', 'lrAdam': 1.5709082812218406e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 266}
0.5526612202971828,2021-07-22 11:37:31.134140,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 77, 'optimizer': 'adam', 'lrAdam': 1.3774644466274396e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 469}
0.557967149658159,2021-07-22 11:41:19.725956,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 76, 'optimizer': 'adam', 'lrAdam': 1.3852949600064246e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 370}
0.5529906051894629,2021-07-22 11:44:22.085676,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 79, 'optimizer': 'adam', 'lrAdam': 1.4507150438623422e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 678}
0.5581557928962664,2021-07-22 11:49:53.164288,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 79, 'optimizer': 'adam', 'lrAdam': 1.4469272075275584e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 481}
0.5596475085498562,2021-07-22 11:53:58.579508,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 77, 'optimizer': 'adam', 'lrAdam': 1.684515720308463e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 260}
0.5569585823404264,2021-07-22 11:56:14.726986,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 79, 'optimizer': 'adam', 'lrAdam': 1.3614915385073406e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 398}
0.5538108563893356,2021-07-22 11:59:45.456533,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 81, 'optimizer': 'adam', 'lrAdam': 1.5239014374140574e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 382}
0.5544276864926942,2021-07-22 12:03:10.342652,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 81, 'optimizer': 'adam', 'lrAdam': 1.7568576311609058e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 285}
0.5598140852910459,2021-07-22 12:05:40.105379,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 80, 'optimizer': 'adam', 'lrAdam': 1.7843618543478914e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 273}
0.5576683790805445,2021-07-22 12:08:07.446302,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 76, 'optimizer': 'adam', 'lrAdam': 1.5736160780647516e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 334}
0.5583850175073141,2021-07-22 12:11:00.453562,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 81, 'optimizer': 'adam', 'lrAdam': 1.7147518598804595e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 345}
0.5557026183798806,2021-07-22 12:14:03.418998,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 79, 'optimizer': 'adam', 'lrAdam': 1.5249307614707308e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 475}
0.5556156084598356,2021-07-22 12:18:05.083667,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 82, 'optimizer': 'adam', 'lrAdam': 1.2171269281870232e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 543}
0.5558014986271649,2021-07-22 12:22:44.836924,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 74, 'optimizer': 'adam', 'lrAdam': 1.836577098432142e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 334}
0.5562116117322529,2021-07-22 12:25:37.002946,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 77, 'optimizer': 'adam', 'lrAdam': 2.0792750084991494e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 367}
0.5577375927961619,2021-07-22 12:28:44.438232,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 82, 'optimizer': 'adam', 'lrAdam': 1.617962605501077e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 319}
0.5598583896447776,2021-07-22 12:31:25.967147,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 80, 'optimizer': 'adam', 'lrAdam': 1.2699290684014922e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 306}
0.5557770412233756,2021-07-22 12:34:02.312520,{'metrics_numOfLayers': 2, 'metrics_numOfOutput': 78, 'optimizer': 'adam', 'lrAdam': 1.4543982203630376e-06, 'beta1Adam': 0.9, 'beta2Adam': 0.999, 'epsilonAdam': 1e-08, 'sizeBatch': 128, 'numEpochs': 411}
